tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
50365310,"1000.01","TOI-1000.01","1000","50365310.01",1,"FP",9.6040000,0.013,-0.013,1,0,"07h29m25.85s",112.3577080,,,,"-12d41m45.46s",-12.6959600,,,,-5.9640000,0.085,-0.085,1,0,-0.0760000,0.072,-0.072,1,0,2459229.6300460,0.001657,-0.001657,1,0,2.1713484,0.0002637,-0.0002637,1,0,2.0172196,0.3195879,-0.3195879,1,0,656.8860989,37.7782100,-37.7782100,1,0,5.8181633,1.9105465,-1.9105465,1,0,22601.9485814,,,,,3127.2040524,,,,,485.7350000,11.9515000,-11.9515000,1,0,10249.0000000,264.7000000,-264.7000000,1,0,4.1900000,0.0700000,-0.0700000,1,0,2.1698600,0.0725729,-0.0725729,1,0,,"2019-07-24 15:58:33","2024-09-09 10:08:01","2025-09-28 22:48:44"
124709665,"1002.01","TOI-1002.01","1002","124709665.01",1,"FP",9.2995010,0.058,-0.058,1,0,"06h58m54.47s",104.7269660,,,,"-10d34m49.64s",-10.5804550,,,,-1.4620000,0.206,-0.206,1,0,-2.2490000,0.206,-0.206,1,0,2459224.6878020,0.000625,-0.000625,1,0,1.8675574,0.0000030,-0.0000030,1,0,1.4080000,0.1840000,-0.1840000,1,0,1500.0000000,1.7584000,-1.7584000,1,0,23.7529000,,,1,0,2860.6100000,,,,,2037.0000000,,,,,943.1090000,106.3330000,-106.3330000,1,0,8924.0000000,124.0000000,-124.0000000,1,0,,,,1,0,5.7300000,,,1,0,,"2019-07-24 15:58:33","2022-07-11 16:02:02","2025-09-28 22:48:44"
106997505,"1003.01","TOI-1003.01","1003","106997505.01",1,"FP",9.3003000,0.037,-0.037,1,0,"07h22m14.39s",110.5599450,,,,"-25d12m25.26s",-25.2070170,,,,-0.9390000,0.041,-0.041,1,0,1.6400000,0.055,-0.055,1,0,2458493.3957000,0.005350,-0.005350,1,0,2.7432300,0.0010800,-0.0010800,1,0,3.1670000,0.6420000,-0.6420000,1,0,383.4100000,0.7819880,-0.7819880,1,0,,,,1,0,1177.3600000,,,,,1631.0000000,,,,,7728.1700000,1899.5700000,-1899.5700000,1,0,5388.5000000,567.0000000,-567.0000000,1,0,4.1500000,1.6400000,-1.6400000,1,0,,,,1,0,,"2019-07-24 15:58:33","2022-02-23 10:10:02","2025-09-28 22:48:44"
238597883,"1004.01","TOI-1004.01","1004","238597883.01",1,"FP",9.1355000,0.006,-0.006,1,0,"08h08m42.77s",122.1781950,,,,"-48d48m10.12s",-48.8028110,,,,-4.4960000,0.069,-0.069,1,0,9.3470000,0.062,-0.062,1,0,2459987.0472620,0.003748,-0.003748,1,0,3.5730141,0.0000128,-0.0000128,1,0,3.3700000,1.0290000,-1.0290000,1,0,755.0000000,1306.5500000,-1306.5500000,1,0,11.3113000,3.2471400,-3.2471400,1,0,54679.3000000,,,,,4260.0000000,,,,,356.4370000,4.6175000,-4.6175000,1,0,9219.0000000,171.1000000,-171.1000000,1,0,4.1400000,0.0700000,-0.0700000,1,0,2.1500000,0.0600000,-0.0600000,1,0,,"2019-07-24 15:58:33","2024-09-09 10:08:01","2025-09-28 22:48:44"
169904935,"1005.01","TOI-1005.01","1005","169904935.01",1,"FP",9.1309000,0.006,-0.006,1,0,"08h02m49.15s",120.7048110,,,,"-11d06m05.48s",-11.1015210,,,,-26.9320000,1.935,-1.935,1,0,-2.9010000,2.060,-2.060,1,0,2459985.1568550,0.000581,-0.000581,1,0,4.5505945,0.0000031,-0.0000031,1,0,2.6540000,0.3390000,-0.3390000,1,0,3731.0000000,123.7230000,-123.7230000,1,0,7.1084100,0.4746110,-0.4746110,1,0,414.7750000,,,,,1257.0000000,,,,,100.7110000,14.1210000,-14.1210000,1,0,5613.0000000,179.9000000,-179.9000000,1,0,,,,1,0,1.0900000,0.0700000,-0.0700000,1,0,,"2019-07-24 15:58:33","2025-07-08 10:08:01","2025-09-28 22:48:44"
156115721,"1006.01","TOI-1006.01","1006","156115721.01",1,"FP",9.2386000,0.006,-0.006,1,0,"08h17m26.22s",124.3592390,,,,"-27d16m24.68s",-27.2735210,,,,-29.1000000,2.600,-2.600,1,0,-6.8000000,2.200,-2.200,1,0,2459229.9845790,0.002159,-0.002159,1,0,2.5047918,0.0004076,-0.0004076,1,0,4.3797563,0.1036554,-0.1036554,1,0,2270.5402194,81.3808800,-81.3808800,1,0,8.6950898,8.4387660,-8.4387660,1,0,1750.9326350,,,,,1649.8220699,,,,,,,,1,0,6616.0000000,200.0000000,-200.0000000,1,0,,,,1,0,1.5342900,1.4887000,-1.4887000,1,0,,"2019-07-24 15:58:33","2021-10-29 12:59:15","2025-09-28 22:48:44"
440801822,"1008.01","TOI-1008.01","1008","440801822.01",1,"FP",8.9362000,0.012,-0.012,1,0,"07h17m31.88s",109.3828390,,,,"+13d23m42.79s",13.3952190,,,,-17.9000000,1.100,-1.100,1,0,1.3000000,1.000,-1.000,1,0,2460258.2361220,0.002805,-0.002805,1,0,2.0483755,0.0000055,-0.0000055,1,0,2.7670000,0.8610000,-0.8610000,1,0,483.0000000,41.9400000,-41.9400000,1,0,3.1962100,,,1,0,5644.4000000,,,,,,,,,,144.2970000,,,1,0,6858.5000000,584.6000000,-584.6000000,1,0,4.2000000,1.9000000,-1.9000000,1,0,1.5700000,,,1,0,,"2019-07-24 15:58:33","2023-12-08 16:02:02","2025-09-28 22:48:44"
139853601,"1010.01","TOI-1010.01","1010","139853601.01",1,"FP",8.4508600,0.006,-0.006,1,0,"07h29m10.56s",112.2939810,,,,"-21d49m58.48s",-21.8329120,,,,-5.7460000,0.176,-0.176,1,0,4.5020000,0.261,-0.261,1,0,2459228.8781010,0.000791,-0.000791,1,0,0.6808702,0.0000390,-0.0000390,1,0,2.4634563,0.0557065,-0.0557065,1,0,1507.8006889,39.9711230,-39.9711230,1,0,5.9115908,1.5360428,-1.5360428,1,0,87140.6995884,,,,,4382.0266062,,,,,485.1220000,36.2460000,-36.2460000,1,0,9438.0000000,782.0000000,-782.0000000,1,0,,,,1,0,1.0000000,,,1,0,,"2019-07-24 15:58:33","2021-10-29 12:59:15","2025-09-28 22:48:44"
97700520,"1013.01","TOI-1013.01","1013","97700520.01",1,"FP",7.6095000,0.006,-0.006,1,0,"07h09m08.66s",107.2860630,,,,"-31d56m00.68s",-31.9335230,,,,-3.9730000,0.063,-0.063,1,0,7.0610000,0.071,-0.071,1,0,2459232.2483220,0.000512,-0.000512,1,0,5.4255548,0.0002073,-0.0002073,1,0,3.9637474,0.0211401,-0.0211401,1,0,14939.6342222,238.9735400,-238.9735400,1,0,,,,1,0,273.5880696,,,,,1037.2753045,,,,,510.2950000,9.3200000,-9.3200000,1,0,8868.7000000,809.8000000,-809.8000000,1,0,,,,1,0,,,,1,0,,"2019-07-24 15:58:33","2021-10-29 12:59:15","2025-09-28 22:48:44"
96246348,"1014.01","TOI-1014.01","1014","96246348.01",1,"FP",7.6780000,0.012,-0.012,1,0,"06h54m14.78s",103.5616020,,,,"-34d13m22.15s",-34.2228200,,,,-13.0630000,0.078,-0.078,1,0,9.7370000,0.141,-0.141,1,0,2459985.6570410,0.000309,-0.000309,1,0,1.4095184,0.0000023,-0.0000023,1,0,0.9484999,0.0413901,-0.0413901,1,0,2841.5103258,51.8816600,-51.8816600,1,0,,,,1,0,1650.4220710,,,,,1625.6180218,,,,,224.6720000,2.8445000,-2.8445000,1,0,9307.0000000,938.9000000,-938.9000000,1,0,,,,1,0,,,,1,0,,"2019-07-24 15:58:33","2023-11-20 10:08:02","2025-09-28 22:48:44"
155044736,"1015.01","TOI-1015.01","1015","155044736.01",1,"FP",10.7069000,0.008,-0.008,1,0,"08h11m35.03s",122.8959640,,,,"-27d58m18.83s",-27.9718960,,,,1.5660000,0.052,-0.052,1,0,-17.9740000,0.053,-0.053,1,0,2459963.6100650,0.004221,-0.004221,1,0,1.3730466,0.0000067,-0.0000067,1,0,2.5708515,0.1950537,-0.1950537,1,0,1301.5065338,96.6463700,-96.6463700,1,0,42.1479417,46.4890400,-46.4890400,1,0,3160.6328329,,,,,1912.3318636,,,,,906.4960000,28.8415000,-28.8415000,1,0,4897.0000000,122.0000000,-122.0000000,1,0,,,,1,0,6.7996101,,,1,0,,"2019-04-01 16:51:56","2023-12-20 16:02:19","2025-09-28 22:48:44"
175310067,"1016.01","TOI-1016.01","1016","175310067.01",1,"FP",10.6257000,0.006,-0.006,1,0,"07h44m26.59s",116.1107710,,,,"-36d05m53.83s",-36.0982850,,,,-9.2310000,0.048,-0.048,1,0,11.6140000,0.052,-0.052,1,0,2459238.8311380,0.006715,-0.006715,1,0,12.6889415,0.0095088,-0.0095088,1,0,7.9201001,0.5393766,-0.5393766,1,0,3232.8527885,235.2532800,-235.2532800,1,0,14.0608342,15.2415910,-15.2415910,1,0,425.1594177,,,,,1158.1310368,,,,,368.6460000,3.7840000,-3.7840000,1,0,7601.0000000,135.8000000,-135.8000000,1,0,4.3100000,0.0800000,-0.0800000,1,0,1.5364100,0.0479799,-0.0479799,1,0,,"2019-04-01 16:52:03","2024-09-09 10:08:01","2025-09-28 22:48:44"
182943944,"1017.01","TOI-1017.01","1017","182943944.01",1,"FP",10.6019000,0.006,-0.006,1,0,"08h18m54.34s",124.7264110,,,,"-37d46m59.7s",-37.7832500,,,,-11.2780000,0.045,-0.045,1,0,9.5930000,0.045,-0.045,1,0,2458518.9653600,0.001370,-0.001370,1,0,1.1042200,0.0001300,-0.0001300,1,0,2.3700000,0.0620000,-0.0620000,1,0,14177.7000000,843.7880000,-843.7880000,1,0,21.0448000,5.2201200,-5.2201200,1,0,39459.3000000,,,,,3926.0000000,,,,,406.9970000,4.7245000,-4.7245000,1,0,6995.2000000,157.0000000,-157.0000000,1,0,4.0700000,0.5500000,-0.5500000,1,0,1.6100000,0.0700000,-0.0700000,1,0,,"2019-07-24 17:08:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
291555748,"1018.01","TOI-1018.01","1018","291555748.01",1,"FP",10.6254000,0.006,-0.006,1,0,"07h26m51.84s",111.7160190,,,,"-50d15m59.64s",-50.2665670,,,,-8.0180000,0.049,-0.049,1,0,11.5600000,0.047,-0.047,1,0,2458492.7807800,0.000730,-0.000730,1,0,4.9591200,0.0001600,-0.0001600,1,0,2.5090000,0.1300000,-0.1300000,1,0,7440.0000000,197.9620000,-197.9620000,1,0,22.9123000,3.2805500,-3.2805500,1,0,673.5500000,,,,,1419.0000000,,,,,360.5410000,2.9645000,-2.9645000,1,0,5889.0000000,124.3000000,-124.3000000,1,0,3.8600000,0.0700000,-0.0700000,1,0,2.0000000,0.0900000,-0.0900000,1,0,,"2019-04-01 16:52:01","2021-10-29 12:59:15","2025-09-28 22:48:44"
140706664,"1020.01","TOI-1020.01","1020","140706664.01",1,"FP",10.7173000,0.013,-0.013,1,0,"08h33m31.67s",128.3819760,,,,"-43d49m42.32s",-43.8284210,,,,-5.8140000,0.051,-0.051,1,0,4.3280000,0.047,-0.047,1,0,2458521.2910800,0.002410,-0.002410,1,0,3.2889200,0.0006600,-0.0006600,1,0,3.7930000,0.2020000,-0.2020000,1,0,10518.9000000,530.6080000,-530.6080000,1,0,,,,1,0,29832.6000000,,,,,3661.0000000,,,,,906.8270000,23.8635000,-23.8635000,1,0,8734.2000000,283.6000000,-283.6000000,1,0,4.1000000,1.4500000,-1.4500000,1,0,,,,1,0,,"2019-07-24 17:08:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
143994283,"1021.01","TOI-1021.01","1021","143994283.01",1,"FP",10.5551000,0.006,-0.006,1,0,"07h57m12.18s",119.3007500,,,,"-42d59m56.94s",-42.9991490,,,,-3.2110000,0.046,-0.046,1,0,-15.0820000,0.051,-0.051,1,0,2458492.9042900,0.004260,-0.004260,1,0,1.9087900,0.0003500,-0.0003500,1,0,1.9090000,0.2310000,-0.2310000,1,0,618.4820000,1.4377400,-1.4377400,1,0,3.3468800,0.2177490,-0.2177490,1,0,985.8070000,,,,,1561.0000000,,,,,235.9740000,1.5790000,-1.5790000,1,0,6022.6000000,133.5000000,-133.5000000,1,0,4.5200000,0.3900000,-0.3900000,1,0,1.2200000,0.0500000,-0.0500000,1,0,,"2019-07-24 17:08:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
238374636,"1023.01","TOI-1023.01","1023","238374636.01",1,"FP",9.6970000,0.006,-0.006,1,0,"08h03m21.05s",120.8376880,,,,"-51d20m44.25s",-51.3456260,,,,-23.3660000,0.042,-0.042,1,0,22.6520000,0.040,-0.040,1,0,2459303.3039690,0.003015,-0.003015,1,0,1.3214483,0.0000231,-0.0000231,1,0,3.4350000,0.0710000,-0.0710000,1,0,2180.0000000,137.9460000,-137.9460000,1,0,21.8839000,4.0147500,-4.0147500,1,0,35623.2000000,,,,,3827.0000000,,,,,316.3980000,2.2470000,-2.2470000,1,0,5050.8000000,86.8000000,-86.8000000,1,0,3.5600000,0.4000000,-0.4000000,1,0,2.9900000,0.1500000,-0.1500000,1,0,,"2019-07-24 18:44:12","2021-12-07 16:02:02","2025-09-28 22:48:44"
141482386,"1024.01","TOI-1024.01","1024","141482386.01",1,"FP",10.0814000,0.006,-0.006,1,0,"05h47m16.97s",86.8207140,,,,"-72d25m21.4s",-72.4226110,,,,1.1280000,0.044,-0.044,1,0,11.5630000,0.047,-0.047,1,0,2458339.7227600,0.005920,-0.005920,1,0,18.0157000,0.0001500,-0.0001500,1,0,2.5240000,0.4030000,-0.4030000,1,0,610.0000000,1.6631700,-1.6631700,1,0,21.6440000,,,1,0,7.6436400,,,,,463.0000000,,,,,692.2660000,12.1130000,-12.1130000,1,0,4709.0000000,122.0000000,-122.0000000,1,0,,,,1,0,7.6100000,,,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
388624270,"1026.01","TOI-1026.01","1026","388624270.01",1,"FP",9.9138000,0.006,-0.006,1,0,"08h21m44.31s",125.4346340,,,,"-51d45m33.99s",-51.7594420,,,,47.2280000,0.047,-0.047,1,0,-6.3250000,0.039,-0.039,1,0,2460720.8076740,0.003630,-0.003630,1,0,14.2628757,0.0000385,-0.0000385,1,0,6.9350494,0.4663160,-0.4663160,1,0,913.2067174,37.2772746,-37.2772746,1,0,2.4765813,0.1510812,-0.1510812,1,0,153.2069421,,,,,980.3628831,,,,,105.6770000,0.2575000,-0.2575000,1,0,5690.0000000,129.0000000,-129.0000000,1,0,4.5800000,0.0800000,-0.0800000,1,0,0.8538980,0.0413895,-0.0413895,1,0,,"2019-06-11 14:45:00","2025-09-02 16:00:02","2025-09-28 22:48:44"
447283466,"1028.01","TOI-1028.01","1028","447283466.01",1,"FP",7.9059000,0.006,-0.006,1,0,"10h28m23.6s",157.0983370,,,,"-51d42m19.47s",-51.7054090,,,,30.6500000,0.054,-0.054,1,0,-33.9060000,0.056,-0.056,1,0,2458544.4806600,0.004120,-0.004120,1,0,1.0160600,0.0003400,-0.0003400,1,0,2.8430000,0.2780000,-0.2780000,1,0,240.0000000,0.3757090,-0.3757090,1,0,1.2070400,0.0989898,-0.0989898,1,0,2784.0400000,,,,,2023.0000000,,,,,23.7748000,0.0202500,-0.0202500,1,0,4634.0000000,120.9000000,-120.9000000,1,0,4.6400000,0.0900000,-0.0900000,1,0,0.6800000,0.0500000,-0.0500000,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
374908020,"1029.01","TOI-1029.01","1029","374908020.01",1,"FP",6.8410000,0.000,0.000,1,0,"05h54m57.38s",88.7390900,,,,"-65d57m31.82s",-65.9588390,,,,,,,,,,,,,,2458365.8931300,0.000960,-0.000960,1,0,36.2221400,0.0004600,-0.0004600,1,0,5.1070000,0.1880000,-0.1880000,1,0,7170.0000000,228.1730000,-228.1730000,1,0,,,,1,0,,,,,,,,,,,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,"2019-06-11 14:45:03","2021-12-07 16:02:02","2025-09-28 22:48:44"
464296022,"1030.01","TOI-1030.01","1030","464296022.01",1,"FP",9.5706000,0.006,-0.006,1,0,"10h23m19.55s",155.8314780,,,,"-57d35m24.89s",-57.5902480,,,,-26.1840000,2.184,-2.184,1,0,22.4890000,1.073,-1.073,1,0,2460054.7839370,0.000628,-0.000628,1,0,12.1246519,0.0000103,-0.0000103,1,0,4.6120000,0.6670000,-0.6670000,1,0,7279.0000000,6484.9500000,-6484.9500000,1,0,17.6729000,2.5968800,-2.5968800,1,0,207.3200000,,,,,1057.0000000,,,,,78.4127300,2.8399200,-2.8399200,1,0,4807.6000000,60.0000000,-60.0000000,1,0,4.1700000,0.3600000,-0.3600000,1,0,1.0700000,0.0300000,-0.0300000,1,0,,"2019-07-24 18:44:12","2023-05-31 10:10:01","2025-09-28 22:48:44"
304021498,"1031.01","TOI-1031.01","1031","304021498.01",1,"FP",9.7318000,0.006,-0.006,1,0,"09h23m32.13s",140.8838900,,,,"-67d01m33.62s",-67.0260060,,,,-23.9010000,0.042,-0.042,1,0,3.0300000,0.047,-0.047,1,0,2459304.8379390,0.002852,-0.002852,1,0,5.6526230,0.0000254,-0.0000254,1,0,3.4340000,0.4750000,-0.4750000,1,0,1250.0000000,26.0133000,-26.0133000,1,0,8.9435400,1.1398800,-1.1398800,1,0,2717.0600000,,,,,2011.0000000,,,,,270.7710000,1.6275000,-1.6275000,1,0,6415.4000000,103.2000000,-103.2000000,1,0,3.9800000,0.0800000,-0.0800000,1,0,1.9200000,0.0800000,-0.0800000,1,0,,"2019-06-25 15:58:39","2024-09-19 10:08:01","2025-09-28 22:48:44"
149601557,"1033.01","TOI-1033.01","1033","149601557.01",1,"FP",10.0163000,0.006,-0.006,1,0,"05h49m07.82s",87.2825860,,,,"-60d29m54.4s",-60.4984440,,,,8.9000000,3.100,-3.100,1,0,20.7000000,2.200,-2.200,1,0,2460195.1006480,0.002821,-0.002821,1,0,29.0160175,0.0000647,-0.0000647,1,0,5.3450000,0.3140000,-0.3140000,1,0,1389.0000000,36.0326000,-36.0326000,1,0,6.7740600,,,1,0,33.2234000,,,,,,,,,,219.9400000,,,1,0,6113.1000000,,,1,0,,,,1,0,2.0100000,,,1,0,,"2019-06-11 14:45:00","2025-06-03 16:00:01","2025-09-28 22:48:44"
400595342,"1034.01","TOI-1034.01","1034","400595342.01",1,"FP",9.8174000,0.006,-0.006,1,0,"08h57m46.02s",134.4417520,,,,"-49d00m02.08s",-49.0005780,,,,-4.8370000,0.063,-0.063,1,0,4.1090000,0.062,-0.062,1,0,2460768.6174270,0.002617,-0.002617,1,0,3.6404389,0.0000082,-0.0000082,1,0,2.5339234,0.5744699,-0.5744699,1,0,476.3077321,35.1115139,-35.1115139,1,0,3.7025342,0.1738907,-0.1738907,1,0,9941.2265514,,,,,2783.0980270,,,,,363.4400000,4.9830000,-4.9830000,1,0,9810.0000000,173.7000000,-173.7000000,1,0,4.4300000,0.0600000,-0.0600000,1,0,1.6077600,0.0427739,-0.0427739,1,0,,"2019-07-24 18:44:12","2025-09-05 10:08:01","2025-09-28 22:48:44"
363260203,"1037.01","TOI-1037.01","1037","363260203.01",1,"FP",9.0211000,0.006,-0.006,1,0,"09h49m32.44s",147.3851720,,,,"-63d18m23.32s",-63.3064780,,,,-19.6870000,0.070,-0.070,1,0,10.9530000,0.068,-0.068,1,0,2459331.1245120,0.003174,-0.003174,1,0,1.2025238,0.0000067,-0.0000067,1,0,1.9910000,0.0520000,-0.0520000,1,0,390.0000000,107.5700000,-107.5700000,1,0,6.3110600,1.9950400,-1.9950400,1,0,208477.0000000,,,,,5952.0000000,,,,,279.6980000,3.2790000,-3.2790000,1,0,9158.0000000,171.4000000,-171.4000000,1,0,4.3200000,0.0700000,-0.0700000,1,0,1.7400000,0.0500000,-0.0500000,1,0,,"2019-07-24 18:44:12","2024-09-07 10:08:02","2025-09-28 22:48:44"
90544017,"1038.01","TOI-1038.01","1038","90544017.01",1,"FP",8.7157000,0.006,-0.006,1,0,"08h33m49.11s",128.4546380,,,,"-49d56m25.25s",-49.9403470,,,,-15.5000000,1.600,-1.600,1,0,7.0000000,1.500,-1.500,1,0,2459273.3716430,0.002025,-0.002025,1,0,3.2235985,0.0000138,-0.0000138,1,0,2.1590000,0.4520000,-0.4520000,1,0,680.0000000,1.1300000,-1.1300000,1,0,5.5134100,,,1,0,2064.8000000,,,,,,,,,,280.7650000,,,1,0,8904.0000000,239.9000000,-239.9000000,1,0,4.0900000,1.3600000,-1.3600000,1,0,2.1700000,,,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
310483807,"1040.01","TOI-1040.01","1040","310483807.01",1,"FP",8.3854000,0.007,-0.007,1,0,"08h34m27.41s",128.6142100,,,,"-61d29m17.74s",-61.4882620,,,,-11.7800000,0.118,-0.118,1,0,6.7250000,0.097,-0.097,1,0,2458520.6567400,0.004970,-0.004970,1,0,2.5555500,0.0004500,-0.0004500,1,0,1.5660000,0.3750000,-0.3750000,1,0,340.0000000,1.3722400,-1.3722400,1,0,11.5901000,,,1,0,3520.6800000,,,,,2145.0000000,,,,,732.4320000,32.4490000,-32.4490000,1,0,10037.0000000,123.0000000,-123.0000000,1,0,,,,1,0,6.0400000,,,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
385624852,"1041.01","TOI-1041.01","1041","385624852.01",1,"FP",8.0981000,0.006,-0.006,1,0,"09h13m36.54s",138.4022520,,,,"-55d11m52.48s",-55.1979100,,,,-14.1890000,0.065,-0.065,1,0,14.2610000,0.058,-0.058,1,0,2459261.8012160,0.000400,-0.000400,1,0,8.3079200,0.0003700,-0.0003700,1,0,3.2280000,0.0890000,-0.0890000,1,0,8350.0000000,160.2380000,-160.2380000,1,0,43.1068000,4.4239900,-4.4239900,1,0,2276.2500000,,,,,1924.0000000,,,,,305.0340000,2.9810000,-2.9810000,1,0,9081.0000000,173.2000000,-173.2000000,1,0,3.8300000,0.0700000,-0.0700000,1,0,3.0500000,0.0900000,-0.0900000,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
90448944,"1043.01","TOI-1043.01","1043","90448944.01",1,"FP",9.5719000,0.006,-0.006,1,0,"08h33m12.56s",128.3023190,,,,"-52d42m51.13s",-52.7142020,,,,-9.4960000,0.051,-0.051,1,0,14.6590000,0.045,-0.045,1,0,2459985.7704250,0.003745,-0.003745,1,0,1.4415577,0.0000074,-0.0000074,1,0,2.3490000,0.6820000,-0.6820000,1,0,507.0000000,54.9645000,-54.9645000,1,0,3.6107800,0.2600400,-0.2600400,1,0,16861.8000000,,,,,3174.0000000,,,,,208.0550000,1.1015000,-1.1015000,1,0,6902.0000000,135.7000000,-135.7000000,1,0,4.2500000,0.0900000,-0.0900000,1,0,1.5200000,0.0600000,-0.0600000,1,0,,"2019-07-24 18:44:12","2024-09-09 10:08:01","2025-09-28 22:48:44"
54044474,"1045.01","TOI-1045.01","1045","54044474.01",1,"FP",9.6306000,0.006,-0.006,1,0,"10h39m33.05s",159.8877040,,,,"-32d30m42.77s",-32.5118800,,,,-34.6090000,0.053,-0.053,1,0,14.6670000,0.057,-0.057,1,0,2459301.5441260,0.000611,-0.000611,1,0,3.7039994,0.0000037,-0.0000037,1,0,4.2770000,0.5990000,-0.5990000,1,0,7590.0000000,1.2209200,-1.2209200,1,0,17.5700000,0.7465730,-0.7465730,1,0,3546.1300000,,,,,2149.0000000,,,,,300.6960000,3.3695000,-3.3695000,1,0,7013.8000000,299.6000000,-299.6000000,1,0,4.2100000,0.4400000,-0.4400000,1,0,1.9000000,0.0800000,-0.0800000,1,0,,"2019-07-24 18:44:12","2021-12-07 16:02:02","2025-09-28 22:48:44"
309787037,"1046.01","TOI-1046.01","1046","309787037.01",1,"FP",10.0119000,0.006,-0.006,1,0,"08h25m40.67s",126.4194680,,,,"-60d54m27.05s",-60.9075140,,,,-1.5360000,0.058,-0.058,1,0,-9.9790000,0.048,-0.048,1,0,2460177.8671950,0.001123,-0.001123,1,0,1.3042553,0.0000020,-0.0000020,1,0,1.7060000,0.2130000,-0.2130000,1,0,914.0000000,628.9540000,-628.9540000,1,0,9.3647200,1.3064700,-1.3064700,1,0,26944.7000000,,,,,3569.0000000,,,,,301.2980000,2.4960000,-2.4960000,1,0,6762.0000000,130.2000000,-130.2000000,1,0,4.1100000,0.0800000,-0.0800000,1,0,1.7500000,0.0700000,-0.0700000,1,0,,"2019-07-24 18:44:12","2024-09-19 10:08:01","2025-09-28 22:48:44"
370745311,"1047.01","TOI-1047.01","1047","370745311.01",1,"FP",10.2355000,0.006,-0.006,1,0,"09h38m19.57s",144.5815350,,,,"-67d30m18.35s",-67.5050970,,,,-35.4120000,0.104,-0.104,1,0,24.0840000,0.128,-0.128,1,0,2458544.7906100,0.000920,-0.000920,1,0,0.6262700,0.0000200,-0.0000200,1,0,0.6660000,0.1690000,-0.1690000,1,0,1880.0000000,68.5212000,-68.5212000,1,0,5.7216200,0.8944620,-0.8944620,1,0,3235.5700000,,,,,2101.0000000,,,,,134.9260000,1.0555000,-1.0555000,1,0,5622.0000000,131.2000000,-131.2000000,1,0,4.5000000,0.0700000,-0.0700000,1,0,0.9300000,0.0500000,-0.0500000,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
384549882,"1048.01","TOI-1048.01","1048","384549882.01",1,"FP",8.8020000,0.006,-0.006,1,0,"09h06m06.65s",136.5277020,,,,"-54d54m14.12s",-54.9039220,,,,-10.8630000,0.096,-0.096,1,0,7.0630000,0.089,-0.089,1,0,2458518.3760000,0.000750,-0.000750,1,0,0.3041200,0.0000100,-0.0000100,1,0,0.7480000,0.1000000,-0.1000000,1,0,1330.0000000,3.8310700,-3.8310700,1,0,10.4170000,0.6680570,-0.6680570,1,0,280833.0000000,,,,,6413.0000000,,,,,440.4260000,9.4840000,-9.4840000,1,0,11892.0000000,235.8000000,-235.8000000,1,0,4.1400000,0.0700000,-0.0700000,1,0,2.5200000,0.0900000,-0.0900000,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2025-09-28 22:48:44"
